ID,NGenes,Direction,PValue,FDR
GO:0030308,10,Down,4.6289932933762376e-4,0.04304963762839901
GO:0000398,20,Up,0.00609824775994515,0.2835685208374495
GO:0035556,19,Down,0.020968931508061697,0.6457629909718976
GO:0007005,12,Down,0.030292642211704794,0.6457629909718976
GO:0032869,11,Down,0.03744393784378321,0.6457629909718976
GO:0006468,26,Down,0.04166212844979984,0.6457629909718976
GO:0043065,19,Up,0.061962739796624304,0.6932218599711389
GO:0006281,17,Up,0.07441579171587251,0.6932218599711389
GO:0010628,30,Down,0.08058787327955062,0.6932218599711389
GO:0006364,10,Down,0.08218954839548546,0.6932218599711389
GO:0007166,10,Down,0.08520019225603342,0.6932218599711389
GO:0016477,17,Down,0.10093652608836595,0.6932218599711389
GO:0001501,13,Down,0.1213058595338644,0.6932218599711389
GO:0043161,12,Down,0.12512569625579673,0.6932218599711389
GO:0034599,13,Down,0.1296617562568881,0.6932218599711389
GO:0070374,10,Down,0.13732300893383045,0.6932218599711389
GO:0008283,11,Down,0.15110513160888378,0.6932218599711389
GO:0001525,16,Down,0.15384663748786742,0.6932218599711389
GO:0006954,21,Down,0.1693242654781434,0.6932218599711389
GO:0007264,10,Up,0.1729853173351417,0.6932218599711389
GO:0007411,13,Down,0.17582039590338963,0.6932218599711389
GO:0006974,19,Up,0.1803368807384744,0.6932218599711389
GO:0043123,14,Down,0.18415997978400162,0.6932218599711389
GO:0006629,10,Down,0.18567712482465454,0.6932218599711389
GO:0051897,12,Down,0.1969580169141676,0.6932218599711389
GO:0007283,15,Up,0.22160683642555548,0.6932218599711389
GO:0030335,20,Down,0.2275454744037641,0.6932218599711389
GO:0045087,26,Up,0.23183555302896697,0.6932218599711389
GO:0008380,17,Up,0.23426049831046605,0.6932218599711389
GO:0042776,10,Up,0.23585442956876673,0.6932218599711389
GO:0072659,13,Up,0.24347395485628406,0.6932218599711389
GO:0007399,14,Down,0.2664633146519464,0.6932218599711389
GO:0001558,10,Down,0.2666272090336677,0.6932218599711389
GO:0016525,14,Down,0.27029273075192434,0.6932218599711389
GO:0042593,10,Down,0.27092651388295336,0.6932218599711389
GO:0006366,12,Up,0.2769958703027737,0.6932218599711389
GO:0042127,13,Down,0.27711029929457165,0.6932218599711389
GO:0006357,61,Up,0.28325194278390625,0.6932218599711389
GO:0001666,22,Down,0.312225074690273,0.7445367165691125
GO:0005975,10,Down,0.32169612848164114,0.7479434987198157
GO:0016192,10,Up,0.3419556764546743,0.7708227884869439
GO:0009410,20,Up,0.34811351738120044,0.7708227884869439
GO:0000122,63,Up,0.371747217952768,0.8040114248745912
GO:0008284,19,Up,0.3889944311300416,0.8221927748884971
GO:0008104,12,Up,0.39937969795414163,0.822567512987516
GO:0002250,10,Up,0.4068613505099541,0.822567512987516
GO:0010467,10,Down,0.4466577535805375,0.8233849110717631
GO:0050821,21,Down,0.4593559749654704,0.8233849110717631
GO:0007165,64,Up,0.4596041280191294,0.8233849110717631
GO:0051726,15,Up,0.4678919449979415,0.8233849110717631
GO:0009615,11,Up,0.4694342752909958,0.8233849110717631
GO:0071222,13,Down,0.47033472595244397,0.8233849110717631
GO:0006355,27,Up,0.48634285896005935,0.8233849110717631
GO:0042981,19,Up,0.5008450871034339,0.8233849110717631
GO:0006412,38,Down,0.5016516340391297,0.8233849110717631
GO:0008285,30,Up,0.5105919155447247,0.8233849110717631
GO:0002181,37,Down,0.5130090639116284,0.8233849110717631
GO:0015031,21,Up,0.5210005417360623,0.8233849110717631
GO:0006955,14,Down,0.5289595567460328,0.8233849110717631
GO:0051607,12,Down,0.531216071659202,0.8233849110717631
GO:0045944,74,Down,0.5513760077875642,0.840622438102352
GO:0043410,11,Up,0.565749309614551,0.8486239644218265
GO:0006508,18,Down,0.6467142698271428,0.9034191418173587
GO:0006979,10,Up,0.6574583891501573,0.9034191418173587
GO:0010976,10,Up,0.6615833984275188,0.9034191418173587
GO:0043066,29,Down,0.671161104605856,0.9034191418173587
GO:0001649,15,Down,0.6774646199745105,0.9034191418173587
GO:0006457,16,Up,0.6906592237539311,0.9034191418173587
GO:0045892,37,Up,0.6913024788013342,0.9034191418173587
GO:0030336,10,Down,0.6930405040089387,0.9034191418173587
GO:0006338,58,Up,0.6938436487243392,0.9034191418173587
GO:0010629,25,Down,0.7064503489901691,0.9034191418173587
GO:0120162,12,Down,0.7091354554050235,0.9034191418173587
GO:0030154,19,Down,0.7462990239905378,0.9322827603077068
GO:0043433,12,Up,0.7603165897559404,0.9322827603077068
GO:0030036,15,Down,0.761865481541782,0.9322827603077068
GO:1902600,20,Up,0.7997649723607764,0.9631228923426421
GO:0034976,10,Down,0.8162159921792029,0.9631228923426421
GO:0016485,10,Down,0.8283963754382299,0.9631228923426421
GO:0071456,12,Up,0.8285852088804772,0.9631228923426421
GO:0051301,19,Up,0.8431539779392281,0.9631228923426421
GO:0001822,10,Up,0.8580565983300785,0.9631228923426421
GO:0042274,11,Down,0.861430591310968,0.9631228923426421
GO:0007155,24,Up,0.8699174511481929,0.9631228923426421
GO:0007420,11,Down,0.9070354985789593,0.9699175461653522
GO:0006915,34,Up,0.914407835641871,0.9699175461653522
GO:0006914,13,Down,0.9238217294459496,0.9699175461653522
GO:0140588,10,Down,0.9253847645973643,0.9699175461653522
GO:0007186,27,Down,0.9282006624593154,0.9699175461653522
GO:0051092,10,Down,0.9433164541100671,0.9747603359137361
GO:0006397,14,Down,0.9647559478794036,0.9859593753053244
GO:0045893,29,Up,0.9849390261519018,0.9905665416814899
GO:0016567,11,Down,0.9905665416814899,0.9905665416814899
